variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,data_type,col_path_1_values,col_path_2_values,col_path_3_values,col_path_4_values,col_path_5_values
content/profile_photos.json,"{'ig_profile_picture': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,profile_photos.json,ig_profile_picture,title,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",string,Missing,Missing,Missing
content/profile_photos.json,"{'ig_profile_picture': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,profile_photos.json,ig_profile_picture,cross_post_source,LIST,source_app,NO LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",{'source_app': 'string'},string,Missing,Missing
content/profile_photos.json,"{'ig_profile_picture': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,profile_photos.json,ig_profile_picture,backup_uri,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'backup_uri': 'string'}",string,Missing,Missing,Missing
content/recently_deleted_content.json,{'ig_recently_deleted_media': [{'media': ['array']}]},content,Missing,Missing,Missing,recently_deleted_content.json,ig_recently_deleted_media,media,LIST,Missing,LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,array,{'media': ['array']},array,Missing,Missing,Missing
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,uri,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}",string,Missing,Missing,Missing
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,creation_timestamp,LIST,Missing,NO LIST,Missing,MISSING,Missing,MISSING,Missing,MISSING,number,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}",number,Missing,Missing,Missing
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,iso,LIST,Missing,NO LIST,number,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}","{'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}","{'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}","{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}",number
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,focal_length,LIST,Missing,NO LIST,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}","{'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}","{'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}","{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}",string
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,lens_model,LIST,Missing,NO LIST,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}","{'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}","{'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}","{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}",string
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,software,LIST,Missing,NO LIST,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}","{'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}","{'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}","{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}",string
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,device_id,LIST,Missing,NO LIST,string,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}","{'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}","{'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}","{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}",string
content/stories.json,"{'ig_stories': [{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}]}",content,Missing,Missing,Missing,stories.json,ig_stories,media_metadata,LIST,video_metadata,NO LIST,exif_data,NO LIST,scene_type,LIST,Missing,NO LIST,number,"{'uri': 'string', 'creation_timestamp': 'number', 'media_metadata': {'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}, 'title': 'string', 'cross_post_source': {'source_app': 'string'}, 'dubbing_info': ['array'], 'media_variants': ['array'], 'backup_uri': 'string'}","{'video_metadata': {'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}, 'camera_metadata': {'has_camera_metadata': 'boolean'}}","{'exif_data': [{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}]}","{'iso': 'number', 'focal_length': 'string', 'lens_model': 'string', 'software': 'string', 'device_id': 'string', 'scene_type': 'number', 'camera_position': 'string', 'lens_make': 'string', 'date_time_digitized': 'string', 'date_time_original': 'string', 'source_type': 'string', 'aperture': 'string', 'shutter_speed': 'string', 'metering_mode': 'string'}",number
